rebalance_signal_date,symbol,eligibility_reason
2024-10-31,AACIW,missing_or_invalid_current_volume
2024-10-31,AACO,missing_or_invalid_current_price
2024-10-31,AACOU,missing_or_invalid_current_price
2024-10-31,AACOW,missing_or_invalid_current_price
2024-10-31,AACP,missing_or_invalid_current_price
2024-10-31,AACPR,missing_or_invalid_current_price
2024-10-31,AACPU,missing_or_invalid_current_price
2024-10-31,AACPW,missing_or_invalid_current_price
2024-10-31,AADR,missing_or_invalid_current_volume
2024-10-31,AADX,missing_or_invalid_current_price
2024-10-31,AAEQ,missing_or_invalid_current_price
2024-10-31,AAL,eligible
2024-10-31,AALG,missing_or_invalid_current_price
2024-10-31,AAME,missing_or_invalid_current_volume
2024-10-31,AAMI,eligible
2024-10-31,AAOI,eligible
2024-10-31,AAON,eligible
2024-10-31,AAP,eligible
2024-10-31,AAPB,eligible
2024-10-31,AAPD,missing_or_invalid_t_minus_252_price
2024-10-31,AAPG,missing_or_invalid_current_price
2024-10-31,AAPL,eligible
2024-10-31,AAPU,eligible
2024-10-31,AARD,missing_or_invalid_current_price
2024-10-31,AAT,eligible
2024-10-31,AAUB,missing_or_invalid_current_price
2024-10-31,AAUC,missing_or_invalid_current_price
2024-10-31,AAUS,missing_or_invalid_current_price
2024-10-31,AAVM,missing_or_invalid_current_volume
2024-10-31,AAXJ,eligible
2024-10-31,AB,eligible
2024-10-31,ABAT,eligible
2024-10-31,ABBV,eligible
2024-10-31,ABCB,eligible
2024-10-31,ABCL,eligible
2024-10-31,ABCS,missing_or_invalid_current_volume
2024-10-31,ABEO,eligible
2024-10-31,ABEV,eligible
2024-10-31,ABG,eligible
2024-10-31,ABI,missing_or_invalid_current_price
2024-10-31,ABIG,missing_or_invalid_current_price
2024-10-31,ABLV,missing_or_invalid_current_volume
2024-10-31,ABLVW,missing_or_invalid_current_volume
2024-10-31,ABM,eligible
2024-10-31,ABNB,eligible
2024-10-31,ABOS,eligible
2024-10-31,ABR,eligible
2024-10-31,ABR.PRD,missing_or_invalid_t_minus_21_price
2024-10-31,ABR.PRE,missing_or_invalid_t_minus_21_price
2024-10-31,ABR.PRF,eligible
2024-10-31,ABSI,eligible
2024-10-31,ABT,eligible
2024-10-31,ABTC,eligible
2024-10-31,ABTS,missing_or_invalid_current_volume
2024-10-31,ABUS,eligible
2024-10-31,ABVC,eligible
2024-10-31,ABVX,eligible
2024-10-31,ABX,missing_or_invalid_t_minus_252_price
2024-10-31,ABXL,missing_or_invalid_t_minus_21_price
2024-10-31,ACA,eligible
2024-10-31,ACAA,missing_or_invalid_current_price
2024-10-31,ACAAU,missing_or_invalid_current_price
2024-10-31,ACAAW,missing_or_invalid_current_price
2024-10-31,ACAD,eligible
2024-10-31,ACB,eligible
2024-10-31,ACCL,missing_or_invalid_current_price
2024-10-31,ACCO,eligible
2024-10-31,ACCS,missing_or_invalid_current_volume
2024-10-31,ACDC,eligible
2024-10-31,ACEL,eligible
2024-10-31,ACEP,missing_or_invalid_current_price
2024-10-31,ACET,eligible
2024-10-31,ACFN,missing_or_invalid_current_price
2024-10-31,ACGC,missing_or_invalid_current_price
2024-10-31,ACGCU,missing_or_invalid_current_price
2024-10-31,ACGCW,missing_or_invalid_current_price
2024-10-31,ACGL,eligible
2024-10-31,ACGLN,eligible
2024-10-31,ACGLO,missing_or_invalid_current_volume
2024-10-31,ACH,eligible
2024-10-31,ACHC,eligible
2024-10-31,ACHR,eligible
2024-10-31,ACHR.WS,missing_or_invalid_t_minus_252_price
2024-10-31,ACHV,eligible
2024-10-31,ACI,eligible
2024-10-31,ACIC,eligible
2024-10-31,ACIU,eligible
2024-10-31,ACIW,eligible
2024-10-31,ACLO,missing_or_invalid_current_price
2024-10-31,ACLS,eligible
2024-11-29,A,eligible
2024-11-29,AA,eligible
2024-11-29,AAAP,missing_or_invalid_current_price
2024-11-29,AAC.U,missing_or_invalid_current_price
2024-11-29,AACB,missing_or_invalid_current_price
2024-11-29,AACBR,missing_or_invalid_current_price
2024-11-29,AACBU,missing_or_invalid_current_price
2024-11-29,AACG,missing_or_invalid_t_minus_252_price
2024-11-29,AACI,missing_or_invalid_current_volume
2024-11-29,AACIU,missing_or_invalid_current_volume
2024-11-29,AACIW,missing_or_invalid_current_volume
2024-11-29,AACO,missing_or_invalid_current_price
2024-11-29,AACOU,missing_or_invalid_current_price
2024-11-29,AACOW,missing_or_invalid_current_price
2024-11-29,AACP,missing_or_invalid_current_price
2024-11-29,AACPR,missing_or_invalid_current_price
2024-11-29,AACPU,missing_or_invalid_current_price
2024-11-29,AACPW,missing_or_invalid_current_price
2024-11-29,AADR,missing_or_invalid_current_volume
2024-11-29,AADX,missing_or_invalid_current_price
2024-11-29,AAEQ,missing_or_invalid_current_price
2024-11-29,AAL,eligible
2024-11-29,AALG,missing_or_invalid_current_price
2024-11-29,AAME,missing_or_invalid_t_minus_21_price
2024-11-29,AAMI,eligible
2024-11-29,AAOI,eligible
2024-11-29,AAON,eligible
2024-11-29,AAP,eligible
2024-11-29,AAPB,missing_or_invalid_t_minus_252_price
2024-11-29,AAPD,missing_or_invalid_t_minus_252_price
2024-11-29,AAPG,missing_or_invalid_current_price
2024-11-29,AAPL,eligible
2024-11-29,AAPU,missing_or_invalid_t_minus_252_price
2024-11-29,AARD,missing_or_invalid_current_price
2024-11-29,AAT,eligible
2024-11-29,AAUB,missing_or_invalid_current_price
2024-11-29,AAUC,missing_or_invalid_current_price
2024-11-29,AAUS,missing_or_invalid_current_price
2024-11-29,AAVM,missing_or_invalid_current_volume
2024-11-29,AAXJ,eligible
2024-11-29,AB,eligible
2024-11-29,ABAT,eligible
2024-11-29,ABBV,eligible
2024-11-29,ABCB,eligible
2024-11-29,ABCL,eligible
2024-11-29,ABCS,missing_or_invalid_current_volume
2024-11-29,ABEO,eligible
2024-11-29,ABEV,eligible
2024-11-29,ABG,eligible
2024-11-29,ABI,missing_or_invalid_current_price
2024-11-29,ABIG,missing_or_invalid_current_price
2024-11-29,ABLV,missing_or_invalid_current_volume
2024-11-29,ABLVW,missing_or_invalid_current_volume
2024-11-29,ABM,eligible
2024-11-29,ABNB,eligible
2024-11-29,ABOS,eligible
2024-11-29,ABR,eligible
2024-11-29,ABR.PRD,missing_or_invalid_t_minus_21_price
2024-11-29,ABR.PRE,missing_or_invalid_current_volume
2024-11-29,ABR.PRF,missing_or_invalid_current_volume
2024-11-29,ABSI,eligible
2024-11-29,ABT,eligible
2024-11-29,ABTC,eligible
2024-11-29,ABTS,missing_or_invalid_current_volume
2024-11-29,ABUS,eligible
2024-11-29,ABVC,eligible
2024-11-29,ABVX,eligible
2024-11-29,ABX,eligible
2024-11-29,ABXL,missing_or_invalid_current_volume
2024-11-29,ACA,eligible
2024-11-29,ACAA,missing_or_invalid_current_price
2024-11-29,ACAAU,missing_or_invalid_current_price
2024-11-29,ACAAW,missing_or_invalid_current_price
2024-11-29,ACAD,eligible
2024-11-29,ACB,eligible
2024-11-29,ACCL,missing_or_invalid_current_price
2024-11-29,ACCO,eligible
2024-11-29,ACCS,eligible
2024-11-29,ACDC,eligible
2024-11-29,ACEL,eligible
2024-11-29,ACEP,missing_or_invalid_current_price
2024-11-29,ACET,eligible
2024-11-29,ACFN,missing_or_invalid_current_price
2024-11-29,ACGC,missing_or_invalid_current_price
2024-11-29,ACGCU,missing_or_invalid_current_price
2024-11-29,ACGCW,missing_or_invalid_current_price
2024-11-29,ACGL,eligible
2024-11-29,ACGLN,missing_or_invalid_t_minus_252_price
2024-11-29,ACGLO,missing_or_invalid_t_minus_21_price
2024-11-29,ACH,eligible
2024-11-29,ACHC,eligible
2024-11-29,ACHR,eligible
2024-11-29,ACHR.WS,missing_or_invalid_current_volume
2024-11-29,ACHV,missing_or_invalid_t_minus_252_price
2024-11-29,ACI,eligible
2024-11-29,ACIC,eligible
2024-11-29,ACIU,eligible
2024-11-29,ACIW,eligible
2024-11-29,ACLO,missing_or_invalid_current_price
2024-11-29,ACLS,eligible
2024-12-31,A,eligible
2024-12-31,AA,eligible
2024-12-31,AAAP,missing_or_invalid_current_price
2024-12-31,AAC.U,missing_or_invalid_current_price
2024-12-31,AACB,missing_or_invalid_current_price
2024-12-31,AACBR,missing_or_invalid_current_price
2024-12-31,AACBU,missing_or_invalid_current_price
2024-12-31,AACG,eligible
2024-12-31,AACI,missing_or_invalid_current_volume
2024-12-31,AACIU,missing_or_invalid_current_volume
2024-12-31,AACIW,missing_or_invalid_current_volume
2024-12-31,AACO,missing_or_invalid_current_price
2024-12-31,AACOU,missing_or_invalid_current_price
2024-12-31,AACOW,missing_or_invalid_current_price
2024-12-31,AACP,missing_or_invalid_current_price
2024-12-31,AACPR,missing_or_invalid_current_price
2024-12-31,AACPU,missing_or_invalid_current_price
2024-12-31,AACPW,missing_or_invalid_current_price
2024-12-31,AADR,missing_or_invalid_current_volume
2024-12-31,AADX,missing_or_invalid_current_price
2024-12-31,AAEQ,missing_or_invalid_current_price
2024-12-31,AAL,eligible
2024-12-31,AALG,missing_or_invalid_current_price
2024-12-31,AAME,eligible
2024-12-31,AAMI,eligible
2024-12-31,AAOI,eligible
2024-12-31,AAON,eligible
2024-12-31,AAP,eligible
2024-12-31,AAPB,eligible
2024-12-31,AAPD,eligible
2024-12-31,AAPG,missing_or_invalid_current_price
2024-12-31,AAPL,eligible
2024-12-31,AAPU,eligible
2024-12-31,AARD,missing_or_invalid_current_price
2024-12-31,AAT,eligible
2024-12-31,AAUB,missing_or_invalid_current_price
2024-12-31,AAUC,missing_or_invalid_current_price
2024-12-31,AAUS,missing_or_invalid_current_price
2024-12-31,AAVM,missing_or_invalid_current_volume
2024-12-31,AAXJ,eligible
2024-12-31,AB,eligible
2024-12-31,ABAT,eligible
2024-12-31,ABBV,eligible
2024-12-31,ABCB,eligible
2024-12-31,ABCL,eligible
2024-12-31,ABCS,missing_or_invalid_current_volume
2024-12-31,ABEO,eligible
2024-12-31,ABEV,eligible
2024-12-31,ABG,eligible
2024-12-31,ABI,missing_or_invalid_current_price
2024-12-31,ABIG,missing_or_invalid_current_price
2024-12-31,ABLV,missing_or_invalid_current_volume
2024-12-31,ABLVW,missing_or_invalid_current_volume
2024-12-31,ABM,eligible
2024-12-31,ABNB,eligible
2024-12-31,ABOS,eligible
2024-12-31,ABR,eligible
2024-12-31,ABR.PRD,eligible
2024-12-31,ABR.PRE,missing_or_invalid_current_volume
2024-12-31,ABR.PRF,missing_or_invalid_t_minus_21_price
2024-12-31,ABSI,eligible
2024-12-31,ABT,eligible
2024-12-31,ABTC,eligible
2024-12-31,ABTS,missing_or_invalid_t_minus_21_price
2024-12-31,ABUS,eligible
2024-12-31,ABVC,eligible
2024-12-31,ABVX,eligible
2024-12-31,ABX,eligible
2024-12-31,ABXL,missing_or_invalid_t_minus_21_price
2024-12-31,ACA,eligible
2024-12-31,ACAA,missing_or_invalid_current_price
2024-12-31,ACAAU,missing_or_invalid_current_price
2024-12-31,ACAAW,missing_or_invalid_current_price
2024-12-31,ACAD,eligible
2024-12-31,ACB,eligible
2024-12-31,ACCL,missing_or_invalid_current_price
2024-12-31,ACCO,eligible
2024-12-31,ACCS,missing_or_invalid_t_minus_21_price
2024-12-31,ACDC,eligible
2024-12-31,ACEL,eligible
2024-12-31,ACEP,missing_or_invalid_current_price
2024-12-31,ACET,eligible
2024-12-31,ACFN,missing_or_invalid_current_price
2024-12-31,ACGC,missing_or_invalid_current_price
2024-12-31,ACGCU,missing_or_invalid_current_price
2024-12-31,ACGCW,missing_or_invalid_current_price
2024-12-31,ACGL,eligible
2024-12-31,ACGLN,eligible
2024-12-31,ACGLO,eligible
2024-12-31,ACH,eligible
2024-12-31,ACHC,eligible
2024-12-31,ACHR,eligible
2024-12-31,ACHR.WS,missing_or_invalid_current_volume
2024-12-31,ACHV,eligible
2024-12-31,ACI,eligible
2024-12-31,ACIC,eligible
2024-12-31,ACIU,eligible
2024-12-31,ACIW,eligible
2024-12-31,ACLO,missing_or_invalid_current_price
2024-12-31,ACLS,eligible
2025-01-31,A,eligible
2025-01-31,AA,eligible
2025-01-31,AAAP,missing_or_invalid_current_price
2025-01-31,AAC.U,missing_or_invalid_current_price
2025-01-31,AACB,missing_or_invalid_current_price
2025-01-31,AACBR,missing_or_invalid_current_price
2025-01-31,AACBU,missing_or_invalid_current_price
2025-01-31,AACG,missing_or_invalid_current_volume
2025-01-31,AACI,missing_or_invalid_current_volume
2025-01-31,AACIU,missing_or_invalid_current_volume
2025-01-31,AACIW,missing_or_invalid_current_volume
2025-01-31,AACO,missing_or_invalid_current_price
2025-01-31,AACOU,missing_or_invalid_current_price
2025-01-31,AACOW,missing_or_invalid_current_price
2025-01-31,AACP,missing_or_invalid_current_price
2025-01-31,AACPR,missing_or_invalid_current_price
2025-01-31,AACPU,missing_or_invalid_current_price
2025-01-31,AACPW,missing_or_invalid_current_price
2025-01-31,AADR,missing_or_invalid_current_volume
2025-01-31,AADX,missing_or_invalid_current_price
2025-01-31,AAEQ,missing_or_invalid_current_price
2025-01-31,AAL,eligible
2025-01-31,AALG,missing_or_invalid_current_price
2025-01-31,AAME,missing_or_invalid_current_volume
2025-01-31,AAMI,eligible
2025-01-31,AAOI,eligible
2025-01-31,AAON,eligible
2025-01-31,AAP,eligible
2025-01-31,AAPB,missing_or_invalid_t_minus_252_price
2025-01-31,AAPD,eligible
2025-01-31,AAPG,missing_or_invalid_t_minus_21_price
2025-01-31,AAPL,eligible
2025-01-31,AAPU,eligible
2025-01-31,AARD,missing_or_invalid_current_price
2025-01-31,AAT,eligible
2025-01-31,AAUB,missing_or_invalid_current_price
2025-01-31,AAUC,missing_or_invalid_current_price
2025-01-31,AAUS,missing_or_invalid_current_price
2025-01-31,AAVM,missing_or_invalid_current_price
2025-01-31,AAXJ,eligible
2025-01-31,AB,eligible
2025-01-31,ABAT,eligible
2025-01-31,ABBV,eligible
2025-01-31,ABCB,eligible
2025-01-31,ABCL,eligible
2025-01-31,ABCS,missing_or_invalid_current_volume
2025-01-31,ABEO,eligible
2025-01-31,ABEV,eligible
2025-01-31,ABG,eligible
2025-01-31,ABI,missing_or_invalid_current_price
2025-01-31,ABIG,missing_or_invalid_current_price
2025-01-31,ABLV,eligible
2025-01-31,ABLVW,missing_or_invalid_current_volume
2025-01-31,ABM,eligible
2025-01-31,ABNB,eligible
2025-01-31,ABOS,eligible
2025-01-31,ABR,eligible
2025-01-31,ABR.PRD,eligible
2025-01-31,ABR.PRE,missing_or_invalid_current_volume
2025-01-31,ABR.PRF,eligible
2025-01-31,ABSI,eligible
2025-01-31,ABT,eligible
2025-01-31,ABTC,eligible
2025-01-31,ABTS,missing_or_invalid_t_minus_21_price
2025-01-31,ABUS,eligible
2025-01-31,ABVC,eligible
2025-01-31,ABVX,eligible
2025-01-31,ABX,eligible
2025-01-31,ABXL,missing_or_invalid_current_volume
2025-01-31,ACA,eligible
2025-01-31,ACAA,missing_or_invalid_current_price
2025-01-31,ACAAU,missing_or_invalid_current_price
2025-01-31,ACAAW,missing_or_invalid_current_price
2025-01-31,ACAD,eligible
2025-01-31,ACB,eligible
2025-01-31,ACCL,missing_or_invalid_current_price
2025-01-31,ACCO,eligible
2025-01-31,ACCS,missing_or_invalid_t_minus_21_price
2025-01-31,ACDC,eligible
2025-01-31,ACEL,eligible
2025-01-31,ACEP,missing_or_invalid_current_price
2025-01-31,ACET,eligible
2025-01-31,ACFN,missing_or_invalid_current_price
2025-01-31,ACGC,missing_or_invalid_current_price
2025-01-31,ACGCU,missing_or_invalid_current_price
2025-01-31,ACGCW,missing_or_invalid_current_price
2025-01-31,ACGL,eligible
2025-01-31,ACGLN,eligible
2025-01-31,ACGLO,eligible
2025-01-31,ACH,eligible
2025-01-31,ACHC,eligible
2025-01-31,ACHR,eligible
2025-01-31,ACHR.WS,missing_or_invalid_current_volume
2025-01-31,ACHV,eligible
2025-01-31,ACI,eligible
2025-01-31,ACIC,eligible
2025-01-31,ACIU,eligible
2025-01-31,ACIW,eligible
2025-01-31,ACLO,missing_or_invalid_current_volume
2025-01-31,ACLS,eligible
2025-02-28,A,eligible
2025-02-28,AA,eligible
2025-02-28,AAAP,missing_or_invalid_current_price
2025-02-28,AAC.U,missing_or_invalid_current_price
2025-02-28,AACB,missing_or_invalid_current_price
2025-02-28,AACBR,missing_or_invalid_current_price
2025-02-28,AACBU,missing_or_invalid_current_volume
2025-02-28,AACG,missing_or_invalid_current_volume
2025-02-28,AACI,missing_or_invalid_current_volume
2025-02-28,AACIU,missing_or_invalid_current_volume
2025-02-28,AACIW,missing_or_invalid_current_volume
2025-02-28,AACO,missing_or_invalid_current_price
2025-02-28,AACOU,missing_or_invalid_current_price
2025-02-28,AACOW,missing_or_invalid_current_price
2025-02-28,AACP,missing_or_invalid_current_price
2025-02-28,AACPR,missing_or_invalid_current_price
2025-02-28,AACPU,missing_or_invalid_current_price
2025-02-28,AACPW,missing_or_invalid_current_price
2025-02-28,AADR,missing_or_invalid_current_volume
2025-02-28,AADX,missing_or_invalid_current_price
2025-02-28,AAEQ,missing_or_invalid_current_price
2025-02-28,AAL,eligible
2025-02-28,AALG,missing_or_invalid_current_price
2025-02-28,AAME,missing_or_invalid_current_volume
2025-02-28,AAMI,eligible
2025-02-28,AAOI,eligible
2025-02-28,AAON,eligible
2025-02-28,AAP,eligible
2025-02-28,AAPB,missing_or_invalid_t_minus_252_price
2025-02-28,AAPD,eligible
2025-02-28,AAPG,missing_or_invalid_t_minus_252_price
2025-02-28,AAPL,eligible
2025-02-28,AAPU,eligible
2025-02-28,AARD,missing_or_invalid_t_minus_21_price
2025-02-28,AAT,eligible
2025-02-28,AAUB,missing_or_invalid_current_price
2025-02-28,AAUC,missing_or_invalid_current_price
2025-02-28,AAUS,missing_or_invalid_current_price
2025-02-28,AAVM,missing_or_invalid_current_volume
2025-02-28,AAXJ,eligible
2025-02-28,AB,eligible
2025-02-28,ABAT,eligible
2025-02-28,ABBV,eligible
2025-02-28,ABCB,eligible
2025-02-28,ABCL,eligible
2025-02-28,ABCS,missing_or_invalid_current_volume
2025-02-28,ABEO,eligible
2025-02-28,ABEV,eligible
2025-02-28,ABG,eligible
2025-02-28,ABI,missing_or_invalid_current_price
2025-02-28,ABIG,missing_or_invalid_current_price
2025-02-28,ABLV,missing_or_invalid_t_minus_21_price
2025-02-28,ABLVW,missing_or_invalid_current_volume
2025-02-28,ABM,eligible
2025-02-28,ABNB,eligible
2025-02-28,ABOS,eligible
2025-02-28,ABR,eligible
2025-02-28,ABR.PRD,missing_or_invalid_current_volume
2025-02-28,ABR.PRE,missing_or_invalid_current_volume
2025-02-28,ABR.PRF,missing_or_invalid_t_minus_252_price
2025-02-28,ABSI,eligible
2025-02-28,ABT,eligible
2025-02-28,ABTC,eligible
2025-02-28,ABTS,eligible
2025-02-28,ABUS,eligible
2025-02-28,ABVC,eligible
2025-02-28,ABVX,eligible
2025-02-28,ABX,eligible
2025-02-28,ABXL,missing_or_invalid_current_volume
2025-02-28,ACA,eligible
2025-02-28,ACAA,missing_or_invalid_current_price
2025-02-28,ACAAU,missing_or_invalid_current_price
2025-02-28,ACAAW,missing_or_invalid_current_price
2025-02-28,ACAD,eligible
2025-02-28,ACB,eligible
2025-02-28,ACCL,missing_or_invalid_current_price
2025-02-28,ACCO,eligible
2025-02-28,ACCS,missing_or_invalid_current_volume
2025-02-28,ACDC,eligible
2025-02-28,ACEL,eligible
2025-02-28,ACEP,missing_or_invalid_current_price
2025-02-28,ACET,eligible
2025-02-28,ACFN,missing_or_invalid_current_price
2025-02-28,ACGC,missing_or_invalid_current_price
2025-02-28,ACGCU,missing_or_invalid_current_price
2025-02-28,ACGCW,missing_or_invalid_current_price
2025-02-28,ACGL,eligible
2025-02-28,ACGLN,eligible
2025-02-28,ACGLO,eligible
2025-02-28,ACH,eligible
2025-02-28,ACHC,eligible
2025-02-28,ACHR,eligible
2025-02-28,ACHR.WS,missing_or_invalid_t_minus_252_price
2025-02-28,ACHV,eligible
2025-02-28,ACI,eligible
2025-02-28,ACIC,eligible
2025-02-28,ACIU,eligible
2025-02-28,ACIW,eligible
2025-02-28,ACLO,missing_or_invalid_current_volume
2025-02-28,ACLS,eligible
2025-03-31,A,eligible
2025-03-31,AA,eligible
2025-03-31,AAAP,missing_or_invalid_current_price
2025-03-31,AAC.U,missing_or_invalid_current_price
2025-03-31,AACB,missing_or_invalid_current_price
2025-03-31,AACBR,missing_or_invalid_current_price
2025-03-31,AACBU,missing_or_invalid_current_volume
2025-03-31,AACG,missing_or_invalid_current_volume
2025-03-31,AACI,missing_or_invalid_current_volume
2025-03-31,AACIU,missing_or_invalid_current_volume
2025-03-31,AACIW,missing_or_invalid_current_volume
2025-03-31,AACO,missing_or_invalid_current_price
2025-03-31,AACOU,missing_or_invalid_current_price
2025-03-31,AACOW,missing_or_invalid_current_price
2025-03-31,AACP,missing_or_invalid_current_price
2025-03-31,AACPR,missing_or_invalid_current_price
2025-03-31,AACPU,missing_or_invalid_current_price
2025-03-31,AACPW,missing_or_invalid_current_price
2025-03-31,AADR,missing_or_invalid_t_minus_21_price
2025-03-31,AADX,missing_or_invalid_current_price
2025-03-31,AAEQ,missing_or_invalid_current_price
2025-03-31,AAL,eligible
2025-03-31,AALG,missing_or_invalid_current_price
2025-03-31,AAME,missing_or_invalid_current_volume
2025-03-31,AAMI,eligible
2025-03-31,AAOI,eligible
2025-03-31,AAON,eligible
2025-03-31,AAP,eligible
2025-03-31,AAPB,eligible
2025-03-31,AAPD,eligible
2025-03-31,AAPG,missing_or_invalid_t_minus_252_price
2025-03-31,AAPL,eligible
2025-03-31,AAPU,eligible
2025-03-31,AARD,missing_or_invalid_t_minus_252_price
2025-03-31,AAT,eligible
2025-03-31,AAUB,missing_or_invalid_current_price
2025-03-31,AAUC,missing_or_invalid_current_price
2025-03-31,AAUS,missing_or_invalid_current_price
2025-03-31,AAVM,missing_or_invalid_current_volume
2025-03-31,AAXJ,eligible
2025-03-31,AB,eligible
